excec memoryUsed freeBlocks rounds avgsize
1.0 50168 65 4246 772
1.0 50128 64 4247 783
1.0 50072 64 4248 782
1.0 49976 65 4249 769
1.0 49976 65 4250 769
1.0 49952 65 4251 768
1.0 49856 66 4252 755
1.0 49960 66 4253 757
1.0 49952 66 4254 757
1.0 50008 66 4255 758
1.0 49992 65 4256 769
1.0 49968 65 4257 769
1.0 49976 65 4258 769
1.0 50008 65 4259 769
1.0 50040 65 4260 770
2.0 50040 65 4261 770
2.0 50048 65 4262 770
1.0 49952 65 4263 768
1.0 49960 65 4264 769
1.0 49960 64 4265 781
1.0 49960 65 4266 769
1.0 49936 65 4267 768
1.0 49984 65 4268 769
1.0 50120 65 4269 771
1.0 50160 65 4270 772
1.0 50176 65 4271 772
1.0 50192 65 4272 772
1.0 50088 64 4273 783
1.0 50080 63 4274 795
1.0 50040 64 4275 782
1.0 50112 65 4276 771
1.0 50136 65 4277 771
1.0 50040 66 4278 758
1.0 50112 66 4279 759
1.0 50152 67 4280 749
1.0 50128 66 4281 760
1.0 50128 66 4282 760
1.0 50104 66 4283 759
1.0 49992 66 4284 757
1.0 50016 66 4285 758
1.0 50048 66 4286 758
1.0 50064 66 4287 759
1.0 50048 67 4288 747
1.0 50128 66 4289 760
2.0 50112 67 4290 748
0.0 50040 66 4291 758
1.0 50032 66 4292 758
1.0 50048 66 4293 758
1.0 50072 66 4294 759
1.0 50080 66 4295 759
1.0 50144 66 4296 760
1.0 50184 66 4297 760
1.0 50264 66 4298 762
1.0 50328 66 4299 763
1.0 50216 66 4300 761
1.0 50184 66 4301 760
1.0 50168 66 4302 760
1.0 50256 66 4303 761
1.0 50368 66 4304 763
1.0 50440 66 4305 764
1.0 50480 66 4306 765
1.0 50424 67 4307 753
1.0 50328 67 4308 751
0.0 50328 67 4309 751
1.0 50392 67 4310 752
1.0 50336 67 4311 751
1.0 50176 66 4312 760
1.0 50168 65 4313 772
1.0 50240 64 4314 785
1.0 50288 63 4315 798
1.0 50296 62 4316 811
1.0 50304 61 4317 825
1.0 50304 61 4318 825
1.0 50304 62 4319 811
1.0 50296 63 4320 798
1.0 50296 63 4321 798
1.0 50304 62 4322 811
1.0 50280 62 4323 811
1.0 50296 62 4324 811
1.0 50296 62 4325 811
1.0 50288 63 4326 798
1.0 50288 62 4327 811
1.0 50408 62 4328 813
1.0 50288 61 4329 824
0.0 50288 61 4330 824
1.0 50288 61 4331 824
1.0 50288 61 4332 824
1.0 50384 61 4333 826
1.0 50432 61 4334 827
1.0 50328 60 4335 839
1.0 50200 59 4336 851
1.0 50088 59 4337 849
1.0 50064 60 4338 834
1.0 50064 60 4339 834
0.0 50176 60 4340 836
1.0 50176 60 4341 836
1.0 50040 61 4342 820
1.0 50024 62 4343 807
1.0 49984 62 4344 806
1.0 49944 63 4345 793
1.0 50008 62 4346 807
1.0 50008 62 4347 807
0.0 49992 63 4348 794
0.0 50000 62 4349 806
1.0 50024 62 4350 807
1.0 50016 63 4351 794
1.0 49992 63 4352 794
1.0 50008 63 4353 794
1.0 49960 62 4354 806
1.0 49944 62 4355 806
1.0 49936 62 4356 805
0.0 49880 62 4357 805
1.0 49936 62 4358 805
1.0 50016 63 4359 794
1.0 50064 63 4360 795
1.0 50024 62 4361 807
1.0 50160 62 4362 809
1.0 50136 62 4363 809
1.0 50128 62 4364 809
1.0 50064 62 4365 807
1.0 49928 61 4366 818
1.0 50040 62 4367 807
1.0 49984 62 4368 806
1.0 49912 63 4369 792
1.0 49912 63 4370 792
1.0 49912 63 4371 792
1.0 49896 62 4372 805
1.0 49896 62 4373 805
0.0 49808 63 4374 791
1.0 49800 63 4375 790
1.0 49816 63 4376 791
1.0 49848 63 4377 791
1.0 49808 64 4378 778
1.0 49896 64 4379 780
0.0 50032 64 4380 782
1.0 50096 65 4381 771
1.0 50096 65 4382 771
1.0 50176 66 4383 760
1.0 50280 66 4384 762
1.0 50336 67 4385 751
1.0 50288 67 4386 751
1.0 50264 67 4387 750
1.0 50336 67 4388 751
1.0 50368 67 4389 752
0.0 50424 68 4390 742
1.0 50424 68 4391 742
1.0 50360 67 4392 752
1.0 50416 68 4393 741
1.0 50344 68 4394 740
1.0 50448 68 4395 742
1.0 50416 67 4396 752
1.0 50368 68 4397 741
1.0 50408 68 4398 741
1.0 50456 68 4399 742
2.0 50456 69 4400 731
1.0 50488 69 4401 732
1.0 50432 68 4402 742
1.0 50568 68 4403 744
1.0 50616 68 4404 744
1.0 50576 67 4405 755
1.0 50568 66 4406 766
1.0 50568 65 4407 778
1.0 50608 65 4408 779
1.0 50632 64 4409 791
1.0 50672 65 4410 780
1.0 50632 65 4411 779
1.0 50632 65 4412 779
1.0 50592 64 4413 790
1.0 50592 64 4414 790
1.0 50616 64 4415 791
1.0 50576 64 4416 790
1.0 50528 63 4417 802
1.0 50512 63 4418 802
1.0 50448 63 4419 801
1.0 50408 64 4420 788
1.0 50424 64 4421 788
1.0 50456 64 4422 788
1.0 50464 64 4423 788
1.0 50448 65 4424 776
1.0 50496 66 4425 765
1.0 50544 66 4426 766
1.0 50504 67 4427 754
1.0 50520 67 4428 754
1.0 50472 67 4429 753
1.0 50440 68 4430 742
1.0 50344 69 4431 730
1.0 50296 68 4432 740
1.0 50272 68 4433 739
1.0 50232 69 4434 728
1.0 50224 69 4435 728
1.0 50144 69 4436 727
1.0 50072 69 4437 726
2.0 50120 70 4438 716
1.0 50128 70 4439 716
1.0 50112 71 4440 706
1.0 50096 71 4441 706
1.0 50080 70 4442 715
1.0 50168 70 4443 717
1.0 50168 69 4444 727
1.0 50168 70 4445 717
1.0 50168 70 4446 717
1.0 50088 69 4447 726
1.0 50016 69 4448 725
1.0 50096 69 4449 726
1.0 50000 70 4450 714
1.0 50008 70 4451 714
1.0 50032 70 4452 715
2.0 50080 71 4453 705
1.0 50104 71 4454 706
1.0 50040 71 4455 705
1.0 50064 71 4456 705
1.0 50112 71 4457 706
1.0 50104 71 4458 706
1.0 50120 71 4459 706
1.0 50000 71 4460 704
1.0 50024 71 4461 705
1.0 50032 71 4462 705
1.0 49944 70 4463 713
1.0 49904 69 4464 723
1.0 49920 69 4465 723
1.0 49920 69 4466 723
1.0 49904 69 4467 723
1.0 49864 69 4468 723
1.0 49872 68 4469 733
1.0 49896 68 4470 734
1.0 49912 68 4471 734
1.0 49896 68 4472 734
1.0 49896 68 4473 734
1.0 49872 67 4474 744
1.0 49760 68 4475 732
1.0 49824 67 4476 744
1.0 49784 67 4477 743
1.0 49824 67 4478 744
1.0 49848 66 4479 755
1.0 49832 67 4480 744
1.0 49808 67 4481 743
1.0 49864 66 4482 756
1.0 49872 65 4483 767
1.0 49880 65 4484 767
1.0 49808 65 4485 766
1.0 49832 65 4486 767
1.0 49880 65 4487 767
1.0 49960 64 4488 781
0.0 50072 64 4489 782
2.0 50144 64 4490 784
1.0 50280 64 4491 786
1.0 50272 64 4492 786
0.0 50264 65 4493 773
1.0 50328 65 4494 774
1.0 50360 65 4495 775
1.0 50240 66 4496 761
1.0 50328 66 4497 763
1.0 50216 65 4498 773
2.0 50216 66 4499 761
1.0 50216 65 4500 773
1.0 50096 65 4501 771
1.0 50144 65 4502 771
1.0 50144 65 4503 771
1.0 50144 65 4504 771
1.0 50096 64 4505 783
1.0 50160 64 4506 784
1.0 50128 65 4507 771
1.0 50112 66 4508 759
1.0 50040 65 4509 770
1.0 50040 66 4510 758
1.0 50104 66 4511 759
1.0 50168 67 4512 749
1.0 50144 68 4513 737
1.0 50040 68 4514 736
1.0 50016 67 4515 747
1.0 49944 67 4516 745
1.0 50000 67 4517 746
1.0 49872 67 4518 744
1.0 49848 67 4519 744
1.0 49904 68 4520 734
1.0 49944 69 4521 724
1.0 49952 68 4522 735
1.0 49952 69 4523 724
1.0 49984 70 4524 714
1.0 50080 70 4525 715
1.0 50040 70 4526 715
1.0 50144 70 4527 716
2.0 50160 69 4528 727
0.0 50216 70 4529 717
1.0 50296 70 4530 719
1.0 50224 70 4531 717
1.0 50104 70 4532 716
1.0 50024 71 4533 705
1.0 50096 71 4534 706
1.0 50000 71 4535 704
1.0 49992 71 4536 704
1.0 50008 70 4537 714
1.0 50040 70 4538 715
1.0 49936 70 4539 713
1.0 49912 70 4540 713
1.0 49904 71 4541 703
1.0 50016 70 4542 715
1.0 49952 70 4543 714
1.0 49968 70 4544 714
1.0 49912 70 4545 713
1.0 49960 71 4546 704
1.0 50040 71 4547 705
1.0 50024 71 4548 705
1.0 49968 72 4549 694
1.0 49968 72 4550 694
1.0 49960 73 4551 684
1.0 50024 74 4552 676
1.0 49992 74 4553 676
1.0 49984 74 4554 675
1.0 50016 74 4555 676
1.0 49992 74 4556 676
1.0 50048 74 4557 676
1.0 50088 75 4558 668
1.0 50096 74 4559 677
1.0 50096 73 4560 686
1.0 50064 72 4561 695
1.0 50056 73 4562 686
1.0 50072 73 4563 686
1.0 50184 72 4564 697
2.0 50152 73 4565 687
1.0 50240 72 4566 698
1.0 50136 71 4567 706
1.0 50128 71 4568 706
1.0 50168 70 4569 717
1.0 50128 70 4570 716
1.0 50120 70 4571 716
1.0 50120 70 4572 716
0.0 50064 69 4573 726
1.0 50024 68 4574 736
1.0 50008 68 4575 735
1.0 50032 67 4576 747
1.0 50032 67 4577 747
1.0 49952 66 4578 757
1.0 49944 66 4579 757
1.0 49952 66 4580 757
1.0 49880 67 4581 744
1.0 49968 68 4582 735
1.0 49968 68 4583 735
1.0 49968 68 4584 735
1.0 49968 67 4585 746
1.0 50000 68 4586 735
1.0 50000 68 4587 735
1.0 49944 68 4588 734
1.0 49912 69 4589 723
1.0 49920 69 4590 723
1.0 49888 69 4591 723
1.0 49936 69 4592 724
1.0 49816 70 4593 712
2.0 49880 69 4594 723
1.0 49864 69 4595 723
1.0 49888 69 4596 723
1.0 49888 69 4597 723
1.0 49888 69 4598 723
1.0 49904 69 4599 723
1.0 49816 69 4600 722
1.0 49816 69 4601 722
1.0 49824 69 4602 722
1.0 49784 69 4603 722
1.0 49904 70 4604 713
1.0 49976 71 4605 704
1.0 49928 70 4606 713
1.0 49936 70 4607 713
1.0 49840 70 4608 712
1.0 49744 69 4609 721
0.0 49680 70 4610 710
1.0 49624 69 4611 719
1.0 49728 69 4612 721
1.0 49720 70 4613 710
1.0 49784 70 4614 711
1.0 49776 71 4615 701
1.0 49736 71 4616 701
1.0 49704 70 4617 710
1.0 49696 71 4618 700
1.0 49680 72 4619 690
1.0 49800 72 4620 692
1.0 49888 71 4621 703
1.0 49920 72 4622 693
1.0 49920 72 4623 693
1.0 49840 71 4624 702
1.0 49816 71 4625 702
1.0 49752 70 4626 711
1.0 49640 70 4627 709
1.0 49552 69 4628 718
1.0 49576 69 4629 718
1.0 49568 70 4630 708
1.0 49552 70 4631 708
1.0 49496 71 4632 697
1.0 49448 70 4633 706
1.0 49408 69 4634 716
1.0 49416 69 4635 716
1.0 49432 68 4636 727
1.0 49520 68 4637 728
1.0 49528 68 4638 728
1.0 49528 69 4639 718
1.0 49472 69 4640 717
1.0 49472 69 4641 717
1.0 49496 69 4642 717
1.0 49432 70 4643 706
1.0 49432 70 4644 706
1.0 49384 69 4645 716
1.0 49384 69 4646 716
1.0 49448 69 4647 717
1.0 49432 70 4648 706
1.0 49424 70 4649 706
1.0 49424 70 4650 706
1.0 49424 70 4651 706
1.0 49416 69 4652 716
1.0 49424 69 4653 716
1.0 49424 70 4654 706
1.0 49408 69 4655 716
1.0 49408 69 4656 716
2.0 49416 69 4657 716
1.0 49496 70 4658 707
2.0 49456 70 4659 707
1.0 49456 70 4660 707
1.0 49568 69 4661 718
1.0 49456 70 4662 707
1.0 49440 71 4663 696
1.0 49424 71 4664 696
1.0 49440 71 4665 696
1.0 49528 71 4666 698
1.0 49552 71 4667 698
1.0 49456 71 4668 697
1.0 49440 71 4669 696
1.0 49472 70 4670 707
1.0 49576 69 4671 718
1.0 49528 69 4672 718
1.0 49632 68 4673 730
1.0 49648 67 4674 741
1.0 49600 66 4675 752
1.0 49640 67 4676 741
1.0 49552 67 4677 740
1.0 49504 68 4678 728
1.0 49552 68 4679 729
1.0 49528 68 4680 728
1.0 49552 68 4681 729
1.0 49640 69 4682 719
2.0 49520 69 4683 718
1.0 49520 70 4684 707
1.0 49632 71 4685 699
1.0 49712 71 4686 700
1.0 49728 71 4687 700
1.0 49712 71 4688 700
2.0 49672 70 4689 710
3.0 49656 70 4690 709
2.0 49576 70 4691 708
2.0 49656 69 4692 720
1.0 49736 69 4693 721
1.0 49760 68 4694 732
2.0 49800 67 4695 743
2.0 49792 67 4696 743
1.0 49720 67 4697 742
1.0 49720 67 4698 742
1.0 49704 67 4699 742
1.0 49704 67 4700 742
1.0 49696 67 4701 742
1.0 49632 66 4702 752
1.0 49704 66 4703 753
2.0 49704 66 4704 753
2.0 49632 65 4705 764
2.0 49672 65 4706 764
2.0 49704 65 4707 765
1.0 49648 65 4708 764
1.0 49672 65 4709 764
1.0 49624 65 4710 763
1.0 49648 65 4711 764
2.0 49720 65 4712 765
1.0 49680 66 4713 753
1.0 49712 67 4714 742
1.0 49712 67 4715 742
2.0 49728 67 4716 742
1.0 49672 67 4717 741
1.0 49672 67 4718 741
2.0 49608 66 4719 752
1.0 49696 65 4720 765
1.0 49680 64 4721 776
2.0 49792 63 4722 790
2.0 49816 63 4723 791
2.0 49752 64 4724 777
1.0 49720 63 4725 789
1.0 49752 63 4726 790
1.0 49848 64 4727 779
2.0 49872 64 4728 779
1.0 49856 64 4729 779
2.0 49888 65 4730 768
2.0 49888 65 4731 768
2.0 49936 66 4732 757
2.0 49960 66 4733 757
2.0 50016 65 4734 769
2.0 50016 65 4735 769
2.0 49936 66 4736 757
3.0 49992 65 4737 769
2.0 49984 66 4738 757
1.0 49936 65 4739 768
2.0 49920 65 4740 768
2.0 49976 65 4741 769
2.0 49976 65 4742 769
2.0 49872 65 4743 767
2.0 50008 65 4744 769
3.0 50080 66 4745 759
2.0 50080 66 4746 759
2.0 50104 66 4747 759
2.0 50152 65 4748 772
1.0 50104 65 4749 771
1.0 50072 64 4750 782
2.0 50056 64 4751 782
1.0 50040 63 4752 794
2.0 50064 63 4753 795
2.0 50056 64 4754 782
1.0 50056 64 4755 782
3.0 50032 64 4756 782
2.0 49984 65 4757 769
2.0 49992 65 4758 769
1.0 49928 66 4759 756
2.0 49928 66 4760 756
2.0 49952 66 4761 757
2.0 49976 66 4762 757
1.0 49904 66 4763 756
1.0 49888 67 4764 745
1.0 49968 67 4765 746
2.0 49968 68 4766 735
2.0 49944 68 4767 734
2.0 49984 68 4768 735
2.0 50008 68 4769 735
2.0 49968 68 4770 735
3.0 49968 68 4771 735
2.0 50000 68 4772 735
2.0 49912 68 4773 734
1.0 49904 68 4774 734
1.0 49920 68 4775 734
1.0 49880 68 4776 734
1.0 49856 69 4777 723
1.0 49808 68 4778 732
1.0 49736 68 4779 731
1.0 49640 67 4780 741
0.0 49640 67 4781 741
1.0 49624 67 4782 741
1.0 49648 67 4783 741
1.0 49528 66 4784 750
1.0 49528 66 4785 750
2.0 49552 65 4786 762
1.0 49480 66 4787 750
1.0 49480 66 4788 750
1.0 49560 66 4789 751
1.0 49520 66 4790 750
1.0 49456 67 4791 738
1.0 49392 68 4792 726
1.0 49440 69 4793 717
1.0 49448 68 4794 727
1.0 49448 68 4795 727
1.0 49416 67 4796 738
1.0 49416 68 4797 727
1.0 49448 69 4798 717
2.0 49448 69 4799 717
1.0 49480 68 4800 728
1.0 49520 69 4801 718
1.0 49512 68 4802 728
1.0 49512 69 4803 718
1.0 49544 70 4804 708
1.0 49544 70 4805 708
1.0 49544 69 4806 718
1.0 49656 69 4807 720
1.0 49520 69 4808 718
1.0 49576 69 4809 718
1.0 49640 69 4810 719
1.0 49648 69 4811 720
1.0 49512 67 4812 739
1.0 49480 66 4813 750
1.0 49368 66 4814 748
1.0 49344 66 4815 748
1.0 49328 66 4816 747
1.0 49200 67 4817 734
1.0 49272 66 4818 747
2.0 49240 67 4819 735
1.0 49232 68 4820 724
1.0 49200 69 4821 713
1.0 49216 68 4822 724
1.0 49256 68 4823 724
1.0 49264 68 4824 724
1.0 49312 68 4825 725
1.0 49320 67 4826 736
1.0 49424 67 4827 738
1.0 49424 68 4828 727
1.0 49392 68 4829 726
1.0 49432 69 4830 716
1.0 49416 69 4831 716
1.0 49416 70 4832 706
1.0 49448 70 4833 706
1.0 49456 70 4834 707
1.0 49456 69 4835 717
1.0 49392 69 4836 716
1.0 49384 69 4837 716
0.0 49384 69 4838 716
1.0 49472 69 4839 717
1.0 49424 69 4840 716
1.0 49448 69 4841 717
1.0 49448 70 4842 706
1.0 49520 70 4843 707
1.0 49480 69 4844 717
1.0 49552 69 4845 718
1.0 49512 69 4846 718
1.0 49512 69 4847 718
1.0 49560 69 4848 718
1.0 49576 68 4849 729
1.0 49656 67 4850 741
1.0 49656 67 4851 741
1.0 49720 67 4852 742
1.0 49720 67 4853 742
1.0 49744 67 4854 742
1.0 49752 67 4855 743
1.0 49776 67 4856 743
1.0 49856 67 4857 744
1.0 49856 67 4858 744
1.0 49968 66 4859 757
1.0 49968 67 4860 746
1.0 50016 66 4861 758
1.0 50040 65 4862 770
1.0 50048 65 4863 770
1.0 50136 64 4864 783
1.0 50024 64 4865 782
1.0 50080 63 4866 795
1.0 50104 63 4867 795
1.0 50104 62 4868 808
1.0 49968 63 4869 793
1.0 49952 64 4870 780
1.0 49880 65 4871 767
1.0 49944 65 4872 768
1.0 49880 64 4873 779
1.0 49848 63 4874 791
2.0 49808 62 4875 803
1.0 49824 62 4876 804
1.0 49792 61 4877 816
1.0 49872 62 4878 804
1.0 49904 62 4879 805
1.0 49840 61 4880 817
1.0 49784 60 4881 830
2.0 49720 60 4882 829
1.0 49784 61 4883 816
1.0 49776 61 4884 816
1.0 49776 61 4885 816
1.0 49728 62 4886 802
1.0 49776 63 4887 790
1.0 49904 62 4888 805
1.0 49960 63 4889 793
1.0 49968 62 4890 806
1.0 49920 62 4891 805
1.0 49928 62 4892 805
1.0 49896 62 4893 805
1.0 49864 61 4894 817
1.0 49848 60 4895 831
1.0 49848 60 4896 831
1.0 49744 60 4897 829
1.0 49784 60 4898 830
1.0 49896 61 4899 818
1.0 50024 61 4900 820
1.0 49992 61 4901 820
1.0 49864 62 4902 804
1.0 49856 62 4903 804
1.0 49840 62 4904 804
1.0 49832 63 4905 791
1.0 49808 62 4906 803
1.0 49760 61 4907 816
1.0 49760 61 4908 816
1.0 49848 61 4909 817
1.0 49912 62 4910 805
1.0 49992 61 4911 820
1.0 49960 62 4912 806
1.0 50016 63 4913 794
1.0 50016 64 4914 782
1.0 50016 65 4915 769
1.0 50048 65 4916 770
1.0 50104 66 4917 759
1.0 50040 65 4918 770
1.0 50024 66 4919 758
1.0 50048 66 4920 758
1.0 50008 65 4921 769
1.0 50104 65 4922 771
1.0 50080 65 4923 770
1.0 50088 64 4924 783
1.0 50072 63 4925 795
1.0 50064 64 4926 782
1.0 50064 65 4927 770
2.0 50120 65 4928 771
1.0 50120 65 4929 771
1.0 50144 65 4930 771
1.0 50152 65 4931 772
1.0 50280 65 4932 774
1.0 50200 66 4933 761
1.0 50128 65 4934 771
1.0 50112 65 4935 771
1.0 50160 64 4936 784
1.0 50136 65 4937 771
1.0 50176 65 4938 772
1.0 50248 64 4939 785
1.0 50304 64 4940 786
1.0 50304 65 4941 774
1.0 50296 65 4942 774
1.0 50208 65 4943 772
1.0 50192 66 4944 760
1.0 50264 66 4945 762
1.0 50208 66 4946 761
1.0 50216 66 4947 761
1.0 50280 66 4948 762
1.0 50336 66 4949 763
1.0 50344 66 4950 763
1.0 50344 67 4951 751
1.0 50352 67 4952 752
1.0 50352 67 4953 752
1.0 50344 67 4954 751
1.0 50416 68 4955 741
1.0 50448 68 4956 742
1.0 50336 68 4957 740
1.0 50336 68 4958 740
2.0 50280 69 4959 729
1.0 50344 70 4960 719
1.0 50272 70 4961 718
1.0 50272 70 4962 718
1.0 50280 70 4963 718
1.0 50304 70 4964 719
1.0 50304 69 4965 729
1.0 50304 69 4966 729
1.0 50296 69 4967 729
1.0 50304 69 4968 729
1.0 50304 70 4969 719
1.0 50216 71 4970 707
1.0 50216 71 4971 707
1.0 50216 70 4972 717
1.0 50216 70 4973 717
1.0 50128 70 4974 716
1.0 50184 70 4975 717
1.0 50176 70 4976 717
1.0 50176 70 4977 717
1.0 50152 69 4978 727
1.0 50216 69 4979 728
1.0 50224 69 4980 728
1.0 50192 69 4981 727
1.0 50216 69 4982 728
1.0 50328 70 4983 719
1.0 50320 70 4984 719
1.0 50320 70 4985 719
1.0 50320 70 4986 719
1.0 50360 71 4987 709
1.0 50288 72 4988 698
1.0 50232 72 4989 698
1.0 50224 71 4990 707
1.0 50224 71 4991 707
1.0 50232 71 4992 707
1.0 50320 71 4993 709
1.0 50432 71 4994 710
1.0 50424 70 4995 720
2.0 50488 70 4996 721
1.0 50616 69 4997 734
1.0 50656 68 4998 745
1.0 50656 68 4999 745
1.0 50704 67 5000 757
1.0 50776 67 5001 758
1.0 50720 66 5002 768
1.0 50664 66 5003 768
1.0 50648 67 5004 756
1.0 50648 67 5005 756
1.0 50704 68 5006 746
1.0 50608 68 5007 744
1.0 50552 69 5008 733
1.0 50536 68 5009 743
1.0 50520 67 5010 754
1.0 50656 67 5011 756
1.0 50624 66 5012 767
1.0 50568 66 5013 766
1.0 50648 66 5014 767
1.0 50688 66 5015 768
1.0 50688 66 5016 768
1.0 50664 66 5017 768
2.0 50720 66 5018 768
2.0 50712 66 5019 768
1.0 50752 65 5020 781
1.0 50784 65 5021 781
1.0 50736 64 5022 793
1.0 50848 65 5023 782
1.0 50792 66 5024 770
2.0 50704 67 5025 757
1.0 50784 67 5026 758
1.0 50704 68 5027 746
1.0 50752 69 5028 736
1.0 50712 69 5029 735
1.0 50768 68 5030 747
1.0 50696 68 5031 746
1.0 50672 68 5032 745
1.0 50576 68 5033 744
1.0 50600 68 5034 744
1.0 50720 67 5035 757
1.0 50600 67 5036 755
1.0 50576 67 5037 755
1.0 50496 67 5038 754
1.0 50520 67 5039 754
1.0 50520 67 5040 754
1.0 50520 67 5041 754
1.0 50528 67 5042 754
1.0 50592 67 5043 755
1.0 50584 67 5044 755
1.0 50616 68 5045 744
1.0 50560 69 5046 733
1.0 50552 69 5047 733
1.0 50552 68 5048 743
2.0 50552 68 5049 743
1.0 50576 68 5050 744
1.0 50544 69 5051 733
1.0 50616 69 5052 734
1.0 50560 69 5053 733
1.0 50496 70 5054 721
1.0 50544 70 5055 722
1.0 50424 69 5056 731
1.0 50456 69 5057 731
2.0 50440 69 5058 731
1.0 50408 68 5059 741
1.0 50392 68 5060 741
1.0 50416 68 5061 741
1.0 50472 67 5062 753
1.0 50456 66 5063 764
1.0 50416 67 5064 752
1.0 50368 68 5065 741
1.0 50368 68 5066 741
2.0 50368 67 5067 752
1.0 50392 67 5068 752
1.0 50392 67 5069 752
1.0 50432 68 5070 742
1.0 50432 68 5071 742
1.0 50472 68 5072 742
1.0 50448 67 5073 753
1.0 50448 67 5074 753
1.0 50432 66 5075 764
1.0 50424 66 5076 764
1.0 50368 66 5077 763
1.0 50440 67 5078 753
1.0 50432 67 5079 753
1.0 50456 67 5080 753
0.0 50480 66 5081 765
1.0 50608 67 5082 755
1.0 50608 67 5083 755
2.0 50680 67 5084 756
1.0 50592 66 5085 767
1.0 50584 67 5086 755
1.0 50576 68 5087 744
1.0 50600 68 5088 744
1.0 50576 68 5089 744
1.0 50584 68 5090 744
1.0 50632 69 5091 734
1.0 50584 68 5092 744
1.0 50536 68 5093 743
1.0 50504 69 5094 732
1.0 50512 68 5095 743
1.0 50520 67 5096 754
1.0 50520 67 5097 754
1.0 50592 67 5098 755
1.0 50536 66 5099 766
1.0 50432 66 5100 764
1.0 50464 66 5101 765
1.0 50424 66 5102 764
1.0 50424 67 5103 753
1.0 50328 67 5104 751
1.0 50288 66 5105 762
1.0 50272 66 5106 762
1.0 50192 66 5107 760
1.0 50208 66 5108 761
1.0 50208 65 5109 772
1.0 50288 66 5110 762
1.0 50352 67 5111 752
1.0 50456 67 5112 753
1.0 50480 67 5113 753
1.0 50360 66 5114 763
1.0 50480 66 5115 765
1.0 50536 65 5116 777
1.0 50584 65 5117 778
1.0 50544 66 5118 766
1.0 50544 66 5119 766
1.0 50456 65 5120 776
1.0 50488 66 5121 765
1.0 50512 66 5122 765
1.0 50512 66 5123 765
1.0 50616 66 5124 767
1.0 50592 66 5125 767
1.0 50592 66 5126 767
1.0 50584 66 5127 766
1.0 50656 66 5128 768
1.0 50584 65 5129 778
1.0 50608 65 5130 779
1.0 50608 66 5131 767
1.0 50488 66 5132 765
1.0 50368 67 5133 752
1.0 50288 68 5134 740
1.0 50256 69 5135 728
1.0 50232 70 5136 718
1.0 50168 69 5137 727
1.0 50152 70 5138 716
1.0 50168 69 5139 727
1.0 50200 69 5140 728
1.0 50256 69 5141 728
1.0 50248 69 5142 728
1.0 50288 69 5143 729
1.0 50288 70 5144 718
1.0 50304 70 5145 719
1.0 50200 70 5146 717
1.0 50208 70 5147 717
1.0 50208 71 5148 707
1.0 50272 71 5149 708
1.0 50184 71 5150 707
1.0 50184 71 5151 707
1.0 50144 71 5152 706
1.0 50216 71 5153 707
1.0 50216 71 5154 707
1.0 50264 71 5155 708
1.0 50264 71 5156 708
1.0 50248 70 5157 718
1.0 50152 70 5158 716
1.0 50152 70 5159 716
1.0 50152 70 5160 716
2.0 50224 71 5161 707
1.0 50280 71 5162 708
1.0 50256 70 5163 718
1.0 50248 70 5164 718
1.0 50240 70 5165 718
1.0 50192 69 5166 727
1.0 50200 69 5167 728
1.0 50296 69 5168 729
1.0 50304 69 5169 729
1.0 50264 69 5170 728
1.0 50160 69 5171 727
1.0 50160 70 5172 717
1.0 50096 70 5173 716
1.0 50008 71 5174 704
1.0 49960 72 5175 694
1.0 49968 72 5176 694
1.0 49968 72 5177 694
1.0 49960 71 5178 704
1.0 50008 71 5179 704
1.0 49976 71 5180 704
1.0 49952 72 5181 694
1.0 49912 72 5182 693
1.0 49896 72 5183 693
2.0 49976 73 5184 685
1.0 49976 73 5185 685
1.0 50000 72 5186 694
1.0 50080 73 5187 686
1.0 50088 72 5188 696
1.0 50000 72 5189 694
1.0 49984 71 5190 704
1.0 50048 71 5191 705
1.0 50120 71 5192 706
1.0 50088 71 5193 705
2.0 50080 72 5194 696
1.0 50080 73 5195 686
1.0 50120 72 5196 696
1.0 50168 72 5197 697
1.0 50192 72 5198 697
1.0 50152 71 5199 706
1.0 50136 71 5200 706
1.0 50104 71 5201 706
1.0 50032 70 5202 715
1.0 50032 70 5203 715
1.0 50016 70 5204 715
1.0 50048 70 5205 715
1.0 50048 70 5206 715
1.0 50152 71 5207 706
1.0 50152 71 5208 706
1.0 50232 72 5209 698
1.0 50232 71 5210 707
1.0 50280 72 5211 698
1.0 50160 71 5212 706
1.0 50160 71 5213 706
1.0 50080 70 5214 715
1.0 50040 70 5215 715
1.0 50016 70 5216 715
1.0 50024 70 5217 715
1.0 50072 71 5218 705
1.0 50080 70 5219 715
1.0 50000 70 5220 714
1.0 49904 71 5221 703
1.0 49912 71 5222 703
1.0 49912 71 5223 703
1.0 49904 71 5224 703
1.0 49888 71 5225 703
1.0 49920 71 5226 703
1.0 49968 70 5227 714
1.0 50048 70 5228 715
1.0 50080 70 5229 715
1.0 50128 70 5230 716
1.0 50072 70 5231 715
1.0 50136 71 5232 706
1.0 50136 71 5233 706
1.0 50216 71 5234 707
1.0 50192 72 5235 697
1.0 50192 72 5236 697
1.0 50264 73 5237 689
1.0 50312 74 5238 680
1.0 50392 75 5239 672
1.0 50464 75 5240 673
1.0 50472 75 5241 673
1.0 50424 76 5242 663
1.0 50424 75 5243 672
