excec memoryUsed freeBlocks rounds avgsize
1.0 54048 76 4314 711
1.0 54096 75 4315 721
1.0 54104 74 4316 731
1.0 54104 74 4317 731
2.0 54120 74 4318 731
2.0 54120 74 4319 731
2.0 54104 74 4320 731
1.0 54112 74 4321 731
1.0 54120 74 4322 731
1.0 54096 73 4323 741
1.0 54112 73 4324 741
1.0 54120 73 4325 741
1.0 54104 73 4326 741
1.0 54104 73 4327 741
1.0 54200 72 4328 753
1.0 54088 71 4329 762
1.0 54088 71 4330 762
1.0 54104 71 4331 762
2.0 54112 71 4332 762
2.0 54208 71 4333 763
1.0 54256 70 4334 775
1.0 54152 69 4335 785
2.0 54024 70 4336 772
1.0 53912 70 4337 770
1.0 53888 71 4338 759
1.0 53888 71 4339 759
1.0 54000 72 4340 750
1.0 54008 72 4341 750
1.0 53872 71 4342 759
1.0 53856 71 4343 759
2.0 53816 72 4344 747
1.0 53768 72 4345 747
1.0 53832 72 4346 748
1.0 53824 71 4347 758
1.0 53808 70 4348 769
1.0 53816 69 4349 780
1.0 53840 69 4350 780
1.0 53832 69 4351 780
1.0 53808 70 4352 769
1.0 53824 70 4353 769
1.0 53776 70 4354 768
2.0 53752 70 4355 768
2.0 53744 71 4356 757
1.0 53688 71 4357 756
1.0 53744 70 4358 768
1.0 53824 69 4359 780
1.0 53872 70 4360 770
2.0 53856 71 4361 759
1.0 53992 71 4362 760
1.0 53960 72 4363 749
1.0 53952 72 4364 749
1.0 53896 73 4365 738
1.0 53776 73 4366 737
1.0 53888 73 4367 738
1.0 53800 72 4368 747
1.0 53712 71 4369 757
1.0 53720 71 4370 757
2.0 53720 70 4371 767
2.0 53704 69 4372 778
2.0 53736 69 4373 779
1.0 53648 69 4374 778
2.0 53640 68 4375 789
1.0 53656 68 4376 789
1.0 53688 69 4377 778
2.0 53632 69 4378 777
1.0 53696 70 4379 767
2.0 53808 71 4380 758
1.0 53872 70 4381 770
1.0 53872 70 4382 770
1.0 53952 70 4383 771
2.0 54056 69 4384 783
2.0 54112 69 4385 784
1.0 54072 70 4386 772
1.0 54048 70 4387 772
1.0 54120 69 4388 784
1.0 54144 68 4389 796
1.0 54200 67 4390 809
1.0 54200 66 4391 821
2.0 54136 66 4392 820
2.0 54192 66 4393 821
1.0 54120 66 4394 820
1.0 54224 65 4395 834
1.0 54192 64 4396 847
1.0 54136 63 4397 859
1.0 54176 63 4398 860
1.0 54224 63 4399 861
1.0 54224 64 4400 847
1.0 54256 63 4401 861
1.0 54224 63 4402 861
2.0 54336 64 4403 849
2.0 54384 64 4404 850
1.0 54360 64 4405 849
1.0 54352 64 4406 849
1.0 54352 65 4407 836
1.0 54392 66 4408 824
1.0 54416 65 4409 837
1.0 54416 65 4410 837
1.0 54376 65 4411 837
2.0 54384 65 4412 837
1.0 54368 66 4413 824
2.0 54368 65 4414 836
1.0 54392 65 4415 837
1.0 54360 65 4416 836
1.0 54312 65 4417 836
1.0 54296 65 4418 835
1.0 54232 65 4419 834
1.0 54192 64 4420 847
1.0 54208 63 4421 860
1.0 54240 63 4422 861
2.0 54240 63 4423 861
1.0 54216 64 4424 847
1.0 54248 64 4425 848
1.0 54296 65 4426 835
1.0 54256 65 4427 835
1.0 54264 65 4428 835
1.0 54216 65 4429 834
1.0 54184 65 4430 834
1.0 54088 66 4431 820
1.0 54024 66 4432 819
1.0 53976 66 4433 818
1.0 53944 66 4434 817
1.0 53936 65 4435 830
1.0 53856 66 4436 816
1.0 53768 66 4437 815
1.0 53792 67 4438 803
1.0 53792 67 4439 803
1.0 53760 67 4440 802
1.0 53744 67 4441 802
1.0 53728 68 4442 790
1.0 53832 69 4443 780
1.0 53832 69 4444 780
1.0 53832 70 4445 769
1.0 53832 70 4446 769
1.0 53744 69 4447 779
1.0 53656 69 4448 778
1.0 53752 70 4449 768
1.0 53656 69 4450 778
1.0 53664 69 4451 778
1.0 53688 69 4452 778
1.0 53736 69 4453 779
1.0 53760 70 4454 768
1.0 53696 71 4455 756
1.0 53720 71 4456 757
1.0 53768 72 4457 747
1.0 53776 72 4458 747
1.0 53792 71 4459 758
1.0 53672 71 4460 756
1.0 53696 72 4461 746
1.0 53704 72 4462 746
1.0 53616 71 4463 755
1.0 53584 71 4464 755
1.0 53600 70 4465 766
1.0 53600 70 4466 766
1.0 53568 69 4467 776
1.0 53528 69 4468 776
1.0 53536 69 4469 776
1.0 53536 69 4470 776
1.0 53536 69 4471 776
1.0 53520 69 4472 776
1.0 53520 69 4473 776
1.0 53472 68 4474 786
1.0 53360 68 4475 785
1.0 53440 67 4476 798
2.0 53400 67 4477 797
1.0 53424 67 4478 797
1.0 53448 67 4479 798
1.0 53432 67 4480 797
1.0 53416 67 4481 797
1.0 53480 68 4482 786
2.0 53488 67 4483 798
1.0 53488 67 4484 798
1.0 53432 66 4485 810
1.0 53456 66 4486 810
1.0 53520 67 4487 799
1.0 53600 68 4488 788
1.0 53712 68 4489 790
1.0 53784 68 4490 791
1.0 53920 68 4491 793
1.0 53912 68 4492 793
1.0 53904 69 4493 781
1.0 53968 69 4494 782
1.0 54000 69 4495 783
1.0 53880 69 4496 781
1.0 53968 70 4497 771
1.0 53856 70 4498 769
1.0 53872 69 4499 781
1.0 53872 70 4500 770
1.0 53752 70 4501 768
1.0 53800 70 4502 769
1.0 53800 70 4503 769
1.0 53824 71 4504 758
1.0 53776 70 4505 768
1.0 53840 70 4506 769
1.0 53808 71 4507 758
1.0 53792 72 4508 747
1.0 53728 72 4509 746
1.0 53712 72 4510 746
1.0 53776 72 4511 747
1.0 53840 71 4512 758
2.0 53816 71 4513 758
1.0 53712 70 4514 767
1.0 53688 69 4515 778
1.0 53616 69 4516 777
1.0 53672 69 4517 778
1.0 53528 68 4518 787
1.0 53504 69 4519 775
1.0 53560 70 4520 765
1.0 53584 70 4521 765
1.0 53592 70 4522 766
1.0 53592 69 4523 777
1.0 53624 69 4524 777
1.0 53720 68 4525 790
1.0 53680 69 4526 778
1.0 53784 68 4527 791
1.0 53800 67 4528 803
1.0 53856 68 4529 792
1.0 53936 68 4530 793
1.0 53880 67 4531 804
1.0 53744 66 4532 814
1.0 53664 67 4533 801
1.0 53752 67 4534 802
1.0 53656 68 4535 789
1.0 53648 68 4536 789
1.0 53664 68 4537 789
1.0 53696 68 4538 790
2.0 53592 68 4539 788
1.0 53568 69 4540 776
1.0 53560 69 4541 776
1.0 53648 69 4542 778
2.0 53576 68 4543 788
1.0 53576 68 4544 788
2.0 53504 67 4545 799
2.0 53552 66 4546 811
1.0 53632 66 4547 813
1.0 53616 66 4548 812
2.0 53560 67 4549 799
1.0 53560 67 4550 799
2.0 53552 67 4551 799
2.0 53600 67 4552 800
2.0 53568 66 4553 812
1.0 53560 67 4554 799
1.0 53592 66 4555 812
1.0 53568 65 4556 824
1.0 53624 64 4557 838
1.0 53664 63 4558 852
1.0 53664 63 4559 852
1.0 53664 64 4560 838
1.0 53632 64 4561 838
1.0 53624 64 4562 838
1.0 53640 64 4563 838
1.0 53760 65 4564 827
1.0 53728 66 4565 814
1.0 53824 66 4566 816
2.0 53720 65 4567 826
1.0 53712 66 4568 814
1.0 53752 66 4569 814
1.0 53712 66 4570 814
1.0 53712 65 4571 826
1.0 53712 65 4572 826
1.0 53656 64 4573 838
1.0 53608 64 4574 838
1.0 53600 64 4575 838
1.0 53624 64 4576 838
1.0 53600 64 4577 838
2.0 53520 64 4578 836
1.0 53512 64 4579 836
1.0 53512 65 4580 823
1.0 53440 66 4581 810
1.0 53528 67 4582 799
1.0 53528 67 4583 799
1.0 53528 67 4584 799
1.0 53528 66 4585 811
1.0 53544 65 4586 824
1.0 53544 66 4587 811
1.0 53488 67 4588 798
1.0 53456 67 4589 798
1.0 53456 67 4590 798
1.0 53424 67 4591 797
1.0 53488 67 4592 798
1.0 53360 68 4593 785
1.0 53440 68 4594 786
1.0 53424 68 4595 786
1.0 53424 68 4596 786
1.0 53424 68 4597 786
1.0 53440 68 4598 786
1.0 53440 68 4599 786
1.0 53352 67 4600 796
0.0 53376 67 4601 797
1.0 53400 67 4602 797
1.0 53344 68 4603 784
1.0 53464 67 4604 798
1.0 53536 68 4605 787
0.0 53496 68 4606 787
1.0 53504 68 4607 787
1.0 53408 68 4608 785
1.0 53312 68 4609 784
1.0 53248 68 4610 783
1.0 53176 67 4611 794
1.0 53280 67 4612 795
1.0 53272 66 4613 807
1.0 53344 66 4614 808
1.0 53336 65 4615 821
1.0 53296 65 4616 820
1.0 53264 64 4617 832
1.0 53248 64 4618 832
1.0 53232 65 4619 819
1.0 53352 66 4620 808
1.0 53440 65 4621 822
1.0 53472 66 4622 810
1.0 53472 66 4623 810
1.0 53384 65 4624 821
1.0 53360 65 4625 821
1.0 53280 64 4626 832
1.0 53168 64 4627 831
1.0 53080 64 4628 829
1.0 53104 64 4629 830
1.0 53104 65 4630 817
1.0 53080 64 4631 829
1.0 53008 64 4632 828
1.0 52960 64 4633 828
1.0 52952 65 4634 815
1.0 52952 65 4635 815
1.0 52968 65 4636 815
1.0 53056 66 4637 804
1.0 53064 66 4638 804
0.0 53064 66 4639 804
1.0 53032 66 4640 804
1.0 53048 66 4641 804
1.0 53072 67 4642 792
1.0 53008 67 4643 791
1.0 53024 67 4644 791
0.0 52984 67 4645 791
1.0 53008 67 4646 791
1.0 53072 66 4647 804
1.0 53056 66 4648 804
1.0 53048 66 4649 804
1.0 53072 65 4650 816
1.0 53096 65 4651 817
0.0 53072 65 4652 816
1.0 53072 65 4653 816
1.0 53072 64 4654 829
1.0 53056 65 4655 816
1.0 53056 65 4656 816
1.0 53064 64 4657 829
1.0 53144 64 4658 830
1.0 53104 65 4659 817
1.0 53112 65 4660 817
1.0 53208 65 4661 819
1.0 53080 65 4662 817
1.0 53064 65 4663 816
1.0 53048 65 4664 816
1.0 53048 65 4665 816
1.0 53136 65 4666 817
1.0 53160 65 4667 818
0.0 53064 65 4668 816
1.0 53048 65 4669 816
1.0 53080 65 4670 817
1.0 53200 64 4671 831
1.0 53144 63 4672 844
1.0 53248 64 4673 832
0.0 53248 64 4674 832
1.0 53192 63 4675 844
1.0 53240 64 4676 832
0.0 53152 65 4677 818
1.0 53104 66 4678 805
1.0 53152 66 4679 805
1.0 53128 66 4680 805
1.0 53152 66 4681 805
1.0 53240 66 4682 807
1.0 53120 67 4683 793
1.0 53120 68 4684 781
1.0 53232 68 4685 783
1.0 53312 68 4686 784
1.0 53328 68 4687 784
1.0 53312 69 4688 773
1.0 53272 69 4689 772
0.0 53256 69 4690 772
1.0 53176 69 4691 771
1.0 53272 69 4692 772
1.0 53352 68 4693 785
1.0 53376 68 4694 785
1.0 53416 69 4695 774
1.0 53408 69 4696 774
1.0 53336 69 4697 773
1.0 53360 69 4698 773
1.0 53344 70 4699 762
1.0 53344 69 4700 773
1.0 53336 69 4701 773
1.0 53256 68 4702 783
1.0 53328 68 4703 784
1.0 53328 68 4704 784
1.0 53256 68 4705 783
1.0 53304 68 4706 784
2.0 53336 68 4707 784
1.0 53280 68 4708 784
1.0 53304 67 4709 796
1.0 53256 67 4710 795
1.0 53280 67 4711 795
2.0 53352 66 4712 808
1.0 53312 66 4713 808
1.0 53344 67 4714 796
1.0 53360 66 4715 808
1.0 53376 65 4716 821
1.0 53328 65 4717 820
1.0 53352 66 4718 808
1.0 53304 66 4719 808
1.0 53392 66 4720 809
0.0 53376 66 4721 809
1.0 53464 66 4722 810
1.0 53488 67 4723 798
1.0 53424 66 4724 809
1.0 53408 66 4725 809
1.0 53448 67 4726 798
1.0 53544 66 4727 811
1.0 53568 66 4728 812
2.0 53552 66 4729 811
1.0 53584 67 4730 800
1.0 53584 67 4731 800
1.0 53616 66 4732 812
2.0 53640 66 4733 813
1.0 53696 66 4734 814
1.0 53704 66 4735 814
1.0 53600 66 4736 812
1.0 53656 66 4737 813
1.0 53648 67 4738 801
1.0 53600 68 4739 788
1.0 53584 69 4740 777
1.0 53640 69 4741 777
1.0 53640 69 4742 777
1.0 53536 70 4743 765
1.0 53672 71 4744 756
1.0 53752 71 4745 757
1.0 53752 71 4746 757
1.0 53784 72 4747 747
1.0 53832 71 4748 758
1.0 53784 71 4749 758
1.0 53744 70 4750 768
2.0 53728 69 4751 779
1.0 53712 69 4752 778
1.0 53736 68 4753 790
1.0 53728 68 4754 790
1.0 53728 68 4755 790
2.0 53704 68 4756 790
1.0 53656 69 4757 778
1.0 53664 69 4758 778
1.0 53600 69 4759 777
1.0 53624 69 4760 777
1.0 53656 70 4761 767
1.0 53688 70 4762 767
1.0 53616 71 4763 755
1.0 53600 71 4764 755
1.0 53680 71 4765 756
1.0 53680 71 4766 756
1.0 53656 71 4767 756
1.0 53712 71 4768 757
1.0 53712 70 4769 767
1.0 53672 71 4770 756
1.0 53672 71 4771 756
1.0 53704 72 4772 746
1.0 53632 72 4773 745
1.0 53624 72 4774 745
1.0 53640 72 4775 745
1.0 53600 72 4776 744
1.0 53568 73 4777 734
2.0 53544 73 4778 733
0.0 53456 72 4779 742
1.0 53376 72 4780 741
1.0 53376 73 4781 731
1.0 53376 72 4782 741
1.0 53400 72 4783 742
1.0 53304 72 4784 740
1.0 53304 72 4785 740
0.0 53344 71 4786 751
1.0 53272 70 4787 761
2.0 53288 69 4788 772
2.0 53368 68 4789 785
2.0 53328 68 4790 784
1.0 53248 68 4791 783
1.0 53184 69 4792 771
1.0 53232 68 4793 783
1.0 53240 68 4794 783
1.0 53240 68 4795 783
1.0 53208 69 4796 771
1.0 53208 69 4797 771
1.0 53232 70 4798 760
1.0 53232 70 4799 760
1.0 53264 69 4800 772
1.0 53304 69 4801 773
1.0 53296 69 4802 772
1.0 53296 70 4803 761
1.0 53328 70 4804 762
1.0 53328 71 4805 751
1.0 53328 72 4806 741
1.0 53440 72 4807 742
1.0 53288 71 4808 751
1.0 53328 71 4809 751
1.0 53392 71 4810 752
1.0 53400 71 4811 752
1.0 53280 71 4812 750
1.0 53256 72 4813 740
1.0 53144 73 4814 728
2.0 53136 73 4815 728
2.0 53120 73 4816 728
1.0 52992 74 4817 716
2.0 53064 73 4818 727
1.0 53032 73 4819 726
0.0 53040 73 4820 727
1.0 53008 73 4821 726
1.0 53024 73 4822 726
1.0 53080 73 4823 727
0.0 53088 73 4824 727
1.0 53136 73 4825 728
1.0 53144 73 4826 728
1.0 53248 74 4827 720
1.0 53248 74 4828 720
1.0 53216 74 4829 719
1.0 53240 75 4830 710
1.0 53224 75 4831 710
1.0 53224 75 4832 710
1.0 53256 75 4833 710
1.0 53264 75 4834 710
1.0 53264 74 4835 720
1.0 53200 74 4836 719
1.0 53192 74 4837 719
1.0 53192 74 4838 719
1.0 53296 75 4839 711
1.0 53248 75 4840 710
1.0 53272 75 4841 710
1.0 53272 76 4842 701
1.0 53344 77 4843 693
0.0 53296 76 4844 701
1.0 53352 75 4845 711
0.0 53312 75 4846 711
1.0 53312 75 4847 711
1.0 53352 75 4848 711
1.0 53368 75 4849 712
1.0 53448 75 4850 713
1.0 53448 75 4851 713
1.0 53512 75 4852 713
0.0 53520 75 4853 714
1.0 53544 75 4854 714
0.0 53552 75 4855 714
1.0 53552 75 4856 714
1.0 53632 75 4857 715
1.0 53632 75 4858 715
1.0 53744 76 4859 707
1.0 53744 76 4860 707
1.0 53792 77 4861 699
1.0 53816 77 4862 699
1.0 53824 77 4863 699
1.0 53912 78 4864 691
1.0 53800 78 4865 690
1.0 53856 77 4866 699
1.0 53880 77 4867 700
1.0 53880 77 4868 700
1.0 53744 78 4869 689
1.0 53728 77 4870 698
1.0 53656 77 4871 697
1.0 53720 77 4872 698
1.0 53672 77 4873 697
1.0 53640 77 4874 697
1.0 53600 76 4875 705
1.0 53616 76 4876 705
1.0 53560 77 4877 696
1.0 53640 77 4878 697
1.0 53672 76 4879 706
0.0 53608 76 4880 705
1.0 53552 76 4881 705
1.0 53488 75 4882 713
1.0 53544 74 4883 724
1.0 53536 74 4884 723
1.0 53544 74 4885 724
1.0 53496 74 4886 723
1.0 53544 74 4887 724
1.0 53688 73 4888 735
1.0 53744 73 4889 736
0.0 53728 72 4890 746
1.0 53680 72 4891 746
0.0 53688 72 4892 746
1.0 53656 71 4893 756
1.0 53648 71 4894 756
1.0 53616 71 4895 755
1.0 53616 71 4896 755
1.0 53512 71 4897 754
1.0 53552 72 4898 744
1.0 53648 73 4899 735
1.0 53792 74 4900 727
1.0 53760 74 4901 726
1.0 53632 74 4902 725
1.0 53624 74 4903 725
1.0 53608 75 4904 715
1.0 53600 75 4905 715
1.0 53576 76 4906 705
1.0 53528 76 4907 704
1.0 53528 76 4908 704
1.0 53616 76 4909 705
0.0 53656 75 4910 715
1.0 53736 75 4911 716
1.0 53696 74 4912 726
1.0 53752 74 4913 726
1.0 53752 74 4914 726
2.0 53752 74 4915 726
1.0 53784 74 4916 727
1.0 53824 75 4917 718
1.0 53760 75 4918 717
1.0 53744 76 4919 707
1.0 53744 77 4920 698
2.0 53672 76 4921 706
2.0 53768 75 4922 717
1.0 53744 75 4923 717
1.0 53752 75 4924 717
1.0 53736 74 4925 726
1.0 53728 74 4926 726
1.0 53728 74 4927 726
1.0 53784 75 4928 717
1.0 53792 75 4929 717
1.0 53816 75 4930 718
1.0 53824 75 4931 718
1.0 53952 75 4932 719
0.0 53872 75 4933 718
1.0 53816 74 4934 727
1.0 53816 75 4935 718
1.0 53864 75 4936 718
1.0 53840 76 4937 708
1.0 53896 76 4938 709
1.0 53968 76 4939 710
1.0 54024 75 4940 720
1.0 54024 75 4941 720
1.0 54016 75 4942 720
1.0 53928 74 4943 729
1.0 53912 75 4944 719
1.0 53968 75 4945 720
1.0 53912 75 4946 719
1.0 53920 75 4947 719
1.0 53984 74 4948 730
1.0 54040 73 4949 740
0.0 54040 73 4950 740
1.0 54040 72 4951 751
0.0 54048 72 4952 751
1.0 54048 72 4953 751
1.0 54040 72 4954 751
1.0 54112 72 4955 752
1.0 54160 72 4956 752
1.0 54048 73 4957 740
1.0 54048 73 4958 740
1.0 53992 73 4959 740
0.0 54032 73 4960 740
1.0 53960 72 4961 749
1.0 53960 72 4962 749
1.0 53968 72 4963 750
1.0 53992 72 4964 750
1.0 53992 71 4965 760
1.0 53992 72 4966 750
1.0 53984 71 4967 760
1.0 53992 71 4968 760
1.0 53968 71 4969 760
1.0 53880 71 4970 759
0.0 53880 72 4971 748
1.0 53880 72 4972 748
0.0 53896 72 4973 749
1.0 53808 72 4974 747
1.0 53848 73 4975 738
1.0 53840 73 4976 738
1.0 53840 72 4977 748
1.0 53816 72 4978 747
1.0 53880 72 4979 748
1.0 53888 72 4980 748
1.0 53840 73 4981 738
1.0 53864 74 4982 728
1.0 53976 74 4983 729
1.0 53968 74 4984 729
1.0 53976 73 4985 739
1.0 53976 73 4986 739
2.0 54016 73 4987 740
1.0 53944 72 4988 749
1.0 53904 72 4989 749
1.0 53896 71 4990 759
1.0 53912 71 4991 759
1.0 53920 70 4992 770
1.0 54008 70 4993 772
1.0 54120 70 4994 773
2.0 54112 69 4995 784
1.0 54160 69 4996 785
1.0 54264 69 4997 786
1.0 54304 70 4998 776
1.0 54312 70 4999 776
1.0 54360 70 5000 777
2.0 54432 70 5001 778
1.0 54392 70 5002 777
1.0 54336 69 5003 787
1.0 54320 69 5004 787
1.0 54320 69 5005 787
1.0 54360 69 5006 788
1.0 54264 70 5007 775
1.0 54208 71 5008 763
1.0 54200 71 5009 763
1.0 54184 71 5010 763
1.0 54320 71 5011 765
1.0 54312 71 5012 765
0.0 54256 71 5013 764
1.0 54320 72 5014 754
1.0 54360 73 5015 745
1.0 54360 73 5016 745
1.0 54336 73 5017 744
1.0 54376 72 5018 755
1.0 54368 73 5019 745
1.0 54408 73 5020 745
1.0 54440 73 5021 746
1.0 54392 73 5022 745
1.0 54520 72 5023 757
1.0 54464 71 5024 767
1.0 54376 70 5025 777
0.0 54464 71 5026 767
1.0 54376 72 5027 755
1.0 54424 72 5028 756
1.0 54392 72 5029 755
1.0 54448 72 5030 756
1.0 54376 73 5031 745
1.0 54352 72 5032 755
1.0 54256 72 5033 754
1.0 54280 72 5034 754
1.0 54400 72 5035 756
1.0 54280 72 5036 754
1.0 54248 72 5037 753
1.0 54176 73 5038 742
1.0 54200 72 5039 753
1.0 54200 72 5040 753
1.0 54200 72 5041 753
1.0 54208 72 5042 753
1.0 54272 72 5043 754
1.0 54264 72 5044 754
0.0 54296 72 5045 754
1.0 54240 71 5046 764
1.0 54232 71 5047 764
1.0 54232 71 5048 764
1.0 54240 70 5049 775
0.0 54264 70 5050 775
1.0 54232 70 5051 775
1.0 54304 70 5052 776
1.0 54232 69 5053 786
1.0 54168 69 5054 785
1.0 54192 70 5055 774
1.0 54088 70 5056 773
1.0 54112 71 5057 762
1.0 54096 72 5058 751
1.0 54088 72 5059 751
1.0 54072 72 5060 751
1.0 54096 71 5061 762
0.0 54168 70 5062 774
1.0 54152 71 5063 763
1.0 54112 71 5064 762
1.0 54064 71 5065 761
1.0 54088 72 5066 751
1.0 54088 72 5067 751
1.0 54112 73 5068 741
1.0 54112 74 5069 731
1.0 54152 75 5070 722
1.0 54152 75 5071 722
1.0 54192 76 5072 713
0.0 54168 76 5073 713
1.0 54168 77 5074 703
1.0 54152 78 5075 694
1.0 54144 77 5076 703
1.0 54112 77 5077 703
1.0 54184 77 5078 704
1.0 54176 76 5079 713
1.0 54200 77 5080 704
0.0 54224 78 5081 695
1.0 54352 78 5082 697
1.0 54360 78 5083 697
1.0 54432 78 5084 698
1.0 54368 79 5085 688
1.0 54360 79 5086 688
1.0 54320 78 5087 696
1.0 54344 78 5088 697
1.0 54320 79 5089 688
1.0 54328 79 5090 688
1.0 54368 80 5091 680
1.0 54320 81 5092 671
1.0 54288 82 5093 662
1.0 54256 83 5094 654
1.0 54264 83 5095 654
1.0 54272 82 5096 662
0.0 54272 81 5097 670
1.0 54344 81 5098 671
1.0 54288 81 5099 670
1.0 54184 80 5100 677
1.0 54216 80 5101 678
1.0 54168 79 5102 686
2.0 54168 79 5103 686
1.0 54072 79 5104 684
1.0 54032 78 5105 693
1.0 54016 77 5106 702
1.0 53936 77 5107 700
1.0 53952 76 5108 710
1.0 53952 76 5109 710
1.0 54032 76 5110 711
1.0 54096 76 5111 712
1.0 54208 75 5112 723
1.0 54232 76 5113 714
1.0 54112 76 5114 712
1.0 54232 76 5115 714
1.0 54288 76 5116 714
1.0 54312 75 5117 724
1.0 54272 75 5118 724
1.0 54272 75 5119 724
1.0 54192 75 5120 723
1.0 54224 74 5121 733
1.0 54248 74 5122 733
1.0 54248 73 5123 743
1.0 54328 72 5124 755
1.0 54304 73 5125 744
1.0 54312 73 5126 744
1.0 54304 74 5127 734
1.0 54392 75 5128 725
1.0 54320 74 5129 734
1.0 54344 74 5130 734
1.0 54344 75 5131 725
1.0 54224 75 5132 723
1.0 54104 75 5133 721
1.0 54024 75 5134 720
1.0 53976 75 5135 720
1.0 53944 74 5136 729
1.0 53880 75 5137 718
1.0 53848 75 5138 718
1.0 53864 75 5139 718
1.0 53896 76 5140 709
0.0 53960 76 5141 710
1.0 53952 76 5142 710
0.0 54008 77 5143 701
1.0 54008 76 5144 711
1.0 54008 75 5145 720
1.0 53904 74 5146 728
1.0 53912 73 5147 739
1.0 53912 73 5148 739
1.0 53976 72 5149 750
1.0 53888 72 5150 748
1.0 53880 72 5151 748
1.0 53840 72 5152 748
1.0 53912 71 5153 759
1.0 53912 70 5154 770
1.0 53960 70 5155 771
1.0 53984 70 5156 771
1.0 53968 71 5157 760
1.0 53872 72 5158 748
1.0 53896 73 5159 738
1.0 53896 73 5160 738
1.0 53960 73 5161 739
1.0 54016 74 5162 730
1.0 53992 73 5163 740
1.0 53984 74 5164 730
0.0 53976 75 5165 720
1.0 53928 74 5166 729
1.0 53936 74 5167 729
0.0 54032 75 5168 720
1.0 54040 75 5169 721
0.0 54000 74 5170 730
1.0 53896 75 5171 719
1.0 53912 75 5172 719
1.0 53840 74 5173 728
1.0 53744 73 5174 736
1.0 53696 72 5175 746
1.0 53696 72 5176 746
0.0 53696 71 5177 756
1.0 53688 70 5178 767
1.0 53736 70 5179 768
1.0 53704 70 5180 767
1.0 53664 69 5181 778
1.0 53648 69 5182 778
1.0 53632 68 5183 789
1.0 53712 67 5184 802
1.0 53712 67 5185 802
1.0 53712 67 5186 802
1.0 53792 68 5187 791
1.0 53800 67 5188 803
2.0 53704 66 5189 814
1.0 53688 66 5190 813
1.0 53752 67 5191 802
1.0 53824 67 5192 803
1.0 53792 67 5193 803
1.0 53784 67 5194 803
1.0 53784 67 5195 803
2.0 53824 67 5196 803
1.0 53872 67 5197 804
2.0 53896 67 5198 804
1.0 53880 66 5199 816
1.0 53864 66 5200 816
1.0 53832 66 5201 816
1.0 53784 66 5202 815
1.0 53784 67 5203 803
1.0 53760 67 5204 802
1.0 53792 67 5205 803
1.0 53792 67 5206 803
1.0 53896 68 5207 793
1.0 53912 68 5208 793
1.0 53992 68 5209 794
1.0 53992 69 5210 782
1.0 54032 69 5211 783
1.0 53912 70 5212 770
1.0 53904 70 5213 770
1.0 53784 69 5214 779
1.0 53744 69 5215 779
1.0 53736 70 5216 768
1.0 53744 70 5217 768
1.0 53792 71 5218 758
1.0 53792 71 5219 758
1.0 53712 71 5220 757
1.0 53600 71 5221 755
1.0 53608 71 5222 755
1.0 53616 71 5223 755
1.0 53608 72 5224 745
1.0 53592 72 5225 744
1.0 53600 72 5226 744
1.0 53648 73 5227 735
0.0 53728 73 5228 736
1.0 53760 73 5229 736
0.0 53816 74 5230 727
1.0 53760 73 5231 736
1.0 53824 73 5232 737
1.0 53824 73 5233 737
1.0 53904 73 5234 738
1.0 53880 73 5235 738
1.0 53880 73 5236 738
1.0 53952 72 5237 749
1.0 54000 72 5238 750
1.0 54088 73 5239 741
1.0 54160 73 5240 742
1.0 54160 73 5241 742
1.0 54088 73 5242 741
1.0 54088 73 5243 741
1.0 54088 72 5244 751
1.0 54056 71 5245 761
1.0 53952 72 5246 749
1.0 53936 71 5247 760
0.0 53936 72 5248 749
1.0 53952 72 5249 749
0.0 53928 72 5250 749
1.0 54000 72 5251 750
1.0 53984 72 5252 750
1.0 53984 72 5253 750
1.0 53960 72 5254 749
1.0 53960 73 5255 739
1.0 53936 73 5256 739
1.0 53936 73 5257 739
1.0 53960 74 5258 729
1.0 53952 74 5259 729
1.0 53992 73 5260 740
1.0 53984 74 5261 730
1.0 53880 75 5262 718
1.0 54000 75 5263 720
1.0 53984 76 5264 710
1.0 53968 76 5265 710
1.0 53944 76 5266 710
2.0 53872 77 5267 700
1.0 53768 77 5268 698
1.0 53768 76 5269 707
1.0 53792 76 5270 708
1.0 53768 76 5271 707
1.0 53744 76 5272 707
1.0 53744 76 5273 707
0.0 53768 77 5274 698
1.0 53784 76 5275 708
0.0 53792 75 5276 717
1.0 53776 75 5277 717
1.0 53800 75 5278 717
2.0 53808 75 5279 717
1.0 53744 74 5280 726
1.0 53768 74 5281 727
1.0 53768 75 5282 717
1.0 53720 75 5283 716
1.0 53744 74 5284 726
1.0 53688 75 5285 716
1.0 53736 75 5286 716
1.0 53720 75 5287 716
1.0 53712 74 5288 726
1.0 53704 74 5289 726
1.0 53632 74 5290 725
1.0 53528 74 5291 723
1.0 53528 74 5292 723
1.0 53600 73 5293 734
1.0 53600 73 5294 734
1.0 53632 73 5295 735
1.0 53592 73 5296 734
1.0 53552 74 5297 724
1.0 53528 74 5298 723
1.0 53496 75 5299 713
1.0 53560 75 5300 714
1.0 53528 75 5301 714
1.0 53472 75 5302 713
1.0 53496 75 5303 713
1.0 53520 75 5304 714
1.0 53552 75 5305 714
1.0 53608 75 5306 715
0.0 53688 75 5307 716
1.0 53680 75 5308 716
1.0 53704 74 5309 726
1.0 53688 74 5310 726
1.0 53672 75 5311 716
